date,continent,cases,deaths,new_cases,new_deaths
2020-11-29,South America,11091972.0,324524.0,44850.0,755.0
2020-11-30,South America,11130276.0,325365.0,38304.0,841.0
2020-12-01,South America,11201967.0,326557.0,71691.0,1192.0
2020-12-02,South America,11272758.0,327762.0,70791.0,1205.0
2020-12-03,South America,11348019.0,329122.0,75261.0,1360.0
2020-12-04,South America,11415253.0,330334.0,67234.0,1212.0
2020-12-05,South America,11480985.0,331526.0,65732.0,1192.0
2020-12-06,South America,11525035.0,332275.0,44050.0,749.0
2020-12-07,South America,11559429.0,333064.0,34394.0,789.0
2020-12-08,South America,11625209.0,334248.0,65780.0,1184.0
2020-12-09,South America,11697661.0,335626.0,72452.0,1378.0
2020-12-10,South America,11773114.0,337024.0,75453.0,1398.0
2020-12-11,South America,11847866.0,338096.0,74752.0,1072.0
2020-12-12,South America,11911568.0,339183.0,63702.0,1087.0
2020-12-13,South America,11950357.0,339815.0,38789.0,632.0
2020-12-14,South America,11996890.0,340877.0,46533.0,1062.0
2020-12-15,South America,12062019.0,342311.0,65129.0,1434.0
2020-12-16,South America,12156025.0,343678.0,94006.0,1367.0
2020-12-17,South America,12253719.0,345363.0,97694.0,1685.0
2020-12-18,South America,12332344.0,346639.0,78625.0,1276.0
2020-12-19,South America,12407999.0,347776.0,75655.0,1137.0
2020-12-20,South America,12459421.0,348696.0,51422.0,920.0
2020-12-21,South America,12507404.0,349752.0,47983.0,1056.0
2020-12-22,South America,12588038.0,351350.0,80634.0,1598.0
2020-12-23,South America,12664520.0,352729.0,76482.0,1379.0
2020-12-24,South America,12745119.0,353899.0,80599.0,1170.0
2020-12-25,South America,12803560.0,354930.0,58441.0,1031.0
2020-12-26,South America,12841097.0,355709.0,37537.0,779.0
2020-12-27,South America,12877665.0,356504.0,36568.0,795.0
2020-12-28,South America,12921817.0,357493.0,44152.0,989.0
2020-12-29,South America,13010001.0,359161.0,88184.0,1668.0
2020-12-30,South America,13097978.0,360918.0,87977.0,1757.0
2020-12-31,South America,13194159.0,362651.0,96181.0,1733.0
2021-01-01,South America,13241727.0,363563.0,47568.0,912.0
2021-01-02,South America,13281024.0,364313.0,39297.0,750.0
2021-01-03,South America,13320726.0,365082.0,39702.0,769.0
2021-01-04,South America,13366232.0,366111.0,45506.0,1029.0
2021-01-05,South America,13460578.0,367778.0,94346.0,1667.0
2021-01-06,South America,13564354.0,369744.0,103776.0,1966.0
2021-01-07,South America,13692700.0,371919.0,128346.0,2175.0
2021-01-08,South America,13789814.0,373646.0,97114.0,1727.0
2021-01-09,South America,13888500.0,375441.0,98686.0,1795.0
2021-01-10,South America,13950087.0,376431.0,61587.0,990.0
2021-01-11,South America,14016377.0,377789.0,66290.0,1358.0
2021-01-12,South America,14118802.0,379579.0,102425.0,1790.0
2021-01-13,South America,14220655.0,381515.0,101853.0,1936.0
2021-01-14,South America,14330160.0,383325.0,109505.0,1810.0
2021-01-15,South America,14459181.0,385382.0,129021.0,2057.0
2021-01-16,South America,14563019.0,387053.0,103838.0,1671.0
2021-01-17,South America,14633595.0,388320.0,70576.0,1267.0
2021-01-18,South America,14687474.0,389718.0,53879.0,1398.0
2021-01-19,South America,14786461.0,391703.0,98987.0,1985.0
2021-01-20,South America,14904153.0,394008.0,117692.0,2305.0
2021-01-21,South America,15001410.0,396141.0,97257.0,2133.0
2021-01-22,South America,15103979.0,398300.0,102569.0,2159.0
2021-01-23,South America,15199705.0,400249.0,95726.0,1949.0
2021-01-24,South America,15267011.0,401849.0,67306.0,1600.0
2021-01-25,South America,15321389.0,403239.0,54378.0,1390.0
2021-01-26,South America,15429130.0,405695.0,107741.0,2456.0
2021-01-27,South America,15527042.0,407703.0,97912.0,2008.0
2021-01-28,South America,15628556.0,410095.0,101514.0,2392.0
2021-01-29,South America,15724104.0,412171.0,95548.0,2076.0
2021-01-30,South America,15823179.0,414551.0,99075.0,2380.0
2021-01-31,South America,15877836.0,415850.0,54657.0,1299.0
2021-02-01,South America,15925451.0,417218.0,47615.0,1368.0
2021-02-02,South America,16011095.0,419217.0,85644.0,1999.0
2021-02-03,South America,16110634.0,421384.0,99539.0,2167.0
2021-02-04,South America,16194464.0,423302.0,83830.0,1918.0
2021-02-05,South America,16277157.0,425481.0,82693.0,2179.0
2021-02-06,South America,16309078.0,426278.0,31921.0,797.0
2021-02-07,South America,16417234.0,428678.0,108156.0,2400.0
2021-02-08,South America,16433349.0,429389.0,16115.0,711.0
2021-02-09,South America,16539064.0,432277.0,105715.0,2888.0
2021-02-10,South America,16619362.0,434091.0,80298.0,1814.0
2021-02-11,South America,16703528.0,436608.0,84166.0,2517.0
2021-02-12,South America,16785159.0,438481.0,81631.0,1873.0
2021-02-13,South America,16857776.0,440345.0,72617.0,1864.0
2021-02-14,South America,16914015.0,441955.0,56239.0,1610.0
2021-02-15,South America,16962278.0,443111.0,48263.0,1156.0
2021-02-16,South America,17030908.0,444675.0,68630.0,1564.0
2021-02-17,South America,17110254.0,446450.0,79346.0,1775.0
2021-02-18,South America,17190940.0,448777.0,80686.0,2327.0
2021-02-19,South America,17274971.0,450752.0,84031.0,1975.0
2021-02-20,South America,17357779.0,452661.0,82808.0,1909.0
2021-02-21,South America,17416393.0,453964.0,58614.0,1303.0
2021-02-22,South America,17458845.0,455057.0,42452.0,1093.0
2021-02-23,South America,17543007.0,457020.0,84162.0,1963.0
2021-02-24,South America,17637855.0,459111.0,94848.0,2091.0
2021-02-25,South America,17733606.0,461357.0,95751.0,2246.0
2021-02-26,South America,17832798.0,463512.0,99192.0,2155.0
2021-02-27,South America,17919846.0,465485.0,87048.0,1973.0
2021-02-28,South America,17968065.0,466504.0,48219.0,1019.0
2021-03-01,South America,18026103.0,467842.0,58038.0,1338.0
2021-03-02,South America,18111492.0,470214.0,85389.0,2372.0
2021-03-03,South America,18203448.0,472652.0,91956.0,2438.0
2021-03-04,South America,18304962.0,475075.0,101514.0,2423.0
2021-03-05,South America,18407118.0,477535.0,102156.0,2460.0
2021-03-06,South America,18504072.0,479625.0,96954.0,2090.0
2021-03-07,South America,18607163.0,481143.0,103091.0,1518.0
2021-03-08,South America,18661411.0,482792.0,54248.0,1649.0
2021-03-09,South America,18760289.0,485374.0,98878.0,2582.0
2021-03-10,South America,18860970.0,487990.0,100681.0,2616.0
2021-03-11,South America,18968131.0,490847.0,107161.0,2857.0
2021-03-12,South America,19084874.0,493620.0,116743.0,2773.0
2021-03-13,South America,19191051.0,496157.0,106177.0,2537.0
2021-03-14,South America,19258187.0,497752.0,67136.0,1595.0
2021-03-15,South America,19317552.0,499415.0,59365.0,1663.0
2021-03-16,South America,19429272.0,502867.0,111720.0,3452.0
2021-03-17,South America,19560848.0,506330.0,131576.0,3463.0
2021-03-18,South America,19676311.0,509617.0,115463.0,3287.0
2021-03-19,South America,19810464.0,513283.0,134153.0,3666.0
2021-03-20,South America,19916872.0,516083.0,106408.0,2800.0
2021-03-21,South America,20002228.0,518009.0,85356.0,1926.0
2021-03-22,South America,20075425.0,519828.0,73197.0,1819.0
2021-03-23,South America,20198149.0,523779.0,122724.0,3951.0
2021-03-24,South America,20316853.0,526178.0,118704.0,2399.0
2021-03-25,South America,20465329.0,529839.0,148476.0,3661.0
2021-03-26,South America,20598716.0,534164.0,133387.0,4325.0
2021-03-27,South America,20726934.0,538304.0,128218.0,4140.0
2021-03-28,South America,20809231.0,540704.0,82297.0,2400.0
2021-03-29,South America,20886319.0,543242.0,77088.0,2538.0
2021-03-30,South America,21003564.0,547509.0,117245.0,4267.0
2021-03-31,South America,21149540.0,552232.0,145976.0,4723.0
2021-04-01,South America,21295479.0,556769.0,145939.0,4537.0
2021-04-02,South America,21408858.0,560349.0,113379.0,3580.0
2021-04-03,South America,21492739.0,563101.0,83881.0,2752.0
2021-04-04,South America,21569264.0,565109.0,76525.0,2008.0
2021-04-05,South America,21642108.0,567372.0,72844.0,2263.0
2021-04-06,South America,21776120.0,572178.0,134012.0,4806.0
2021-04-07,South America,21926285.0,576972.0,150165.0,4794.0
2021-04-08,South America,22087381.0,582714.0,161096.0,5742.0
2021-04-09,South America,22250300.0,587560.0,162919.0,4846.0
2021-04-10,South America,22384990.0,591541.0,134690.0,3981.0
2021-04-11,South America,22479160.0,594302.0,94170.0,2761.0
2021-04-12,South America,22570170.0,596866.0,91010.0,2564.0
2021-04-13,South America,22715680.0,601765.0,145510.0,4899.0
2021-04-14,South America,22854434.0,606489.0,138754.0,4724.0
2021-04-15,South America,22990913.0,611375.0,136479.0,4886.0
2021-04-16,South America,23150047.0,615844.0,159134.0,4469.0
2021-04-17,South America,23288379.0,620333.0,138332.0,4489.0
2021-04-18,South America,23381531.0,622800.0,93152.0,2467.0
2021-04-19,South America,23470911.0,625827.0,89380.0,3027.0
2021-04-20,South America,23610671.0,630579.0,139760.0,4752.0
2021-04-21,South America,23749030.0,635068.0,138359.0,4489.0
2021-04-22,South America,23874505.0,639255.0,125475.0,4187.0
2021-04-23,South America,24025461.0,643957.0,150956.0,4702.0
2021-04-24,South America,24159002.0,648591.0,133541.0,4634.0
2021-04-25,South America,24244480.0,651128.0,85478.0,2537.0
2021-04-26,South America,24325791.0,653917.0,81311.0,2789.0
2021-04-27,South America,24453775.0,658283.0,127984.0,4366.0
